[0.0 ns] clk=1 | rst=Z | done=0 | inp_west0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west4=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west8=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west12=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north1=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north2=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north3=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | result0=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result1=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result2=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result3=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result4=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result5=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result6=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result7=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result8=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result9=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result10=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result11=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result12=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result13=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result14=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result15=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
[110.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000001101 | inp_west4=00000000000000000000000000001110 | inp_west8=00000000000000000000000000001000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000111 | inp_north1=00000000000000000000000000000101 | inp_north2=00000000000000000000000000001001 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000001100000 | result1=0000000000000000000000000000000000000000000000000000000000000000 | result2=0000000000000000000000000000000000000000000000000000000000000000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000000000000 | result5=0000000000000000000000000000000000000000000000000000000000000000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000000000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[120.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000001 | inp_west4=00000000000000000000000000001111 | inp_west8=00000000000000000000000000001000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000001011 | inp_north1=00000000000000000000000000000011 | inp_north2=00000000000000000000000000001100 | inp_north3=00000000000000000000000000001110 | result0=0000000000000000000000000000000000000000000000000000000100010110 | result1=0000000000000000000000000000000000000000000000000000000000111100 | result2=0000000000000000000000000000000000000000000000000000000000000000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000011100000 | result5=0000000000000000000000000000000000000000000000000000000110000110 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000000000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[130.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000001 | inp_west4=00000000000000000000000000001111 | inp_west8=00000000000000000000000000001000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000001011 | inp_north1=00000000000000000000000000000011 | inp_north2=00000000000000000000000000001100 | inp_north3=00000000000000000000000000001110 | result0=0000000000000000000000000000000000000000000000000000000100010110 | result1=0000000000000000000000000000000000000000000000000000000000111100 | result2=0000000000000000000000000000000000000000000000000000000000000000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000011100000 | result5=0000000000000000000000000000000000000000000000000000000110000110 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000000000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[140.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000001010 | inp_west8=00000000000000000000000000000110 | inp_west12=00000000000000000000000000000101 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000100 | inp_north2=00000000000000000000000000000010 | inp_north3=00000000000000000000000000001001 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010001010 | result2=0000000000000000000000000000000000000000000000000000000010010000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000110110010 | result5=0000000000000000000000000000000000000000000000000000001000010010 | result6=0000000000000000000000000000000000000000000000000000000100001110 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000010000000 | result9=0000000000000000000000000000000000000000000000000000000011010000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[150.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000001010 | inp_west8=00000000000000000000000000000110 | inp_west12=00000000000000000000000000000101 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000100 | inp_north2=00000000000000000000000000000010 | inp_north3=00000000000000000000000000001001 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010001010 | result2=0000000000000000000000000000000000000000000000000000000010010000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000110110010 | result5=0000000000000000000000000000000000000000000000000000001000010010 | result6=0000000000000000000000000000000000000000000000000000000100001110 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000010000000 | result9=0000000000000000000000000000000000000000000000000000000011010000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[160.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000001001 | inp_west12=00000000000000000000000000000010 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000001110 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010010010 | result2=0000000000000000000000000000000000000000000000000000000011000100 | result3=0000000000000000000000000000000000000000000000000000000001101100 | result4=0000000000000000000000000000000000000000000000000000001010001110 | result5=0000000000000000000000000000000000000000000000000000001001101100 | result6=0000000000000000000000000000000000000000000000000000001001011110 | result7=0000000000000000000000000000000000000000000000000000000110100100 | result8=0000000000000000000000000000000000000000000000000000000011010100 | result9=0000000000000000000000000000000000000000000000000000000100100000 | result10=0000000000000000000000000000000000000000000000000000000010010000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000001010000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[170.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000001001 | inp_west12=00000000000000000000000000000010 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000001110 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010010010 | result2=0000000000000000000000000000000000000000000000000000000011000100 | result3=0000000000000000000000000000000000000000000000000000000001101100 | result4=0000000000000000000000000000000000000000000000000000001010001110 | result5=0000000000000000000000000000000000000000000000000000001001101100 | result6=0000000000000000000000000000000000000000000000000000001001011110 | result7=0000000000000000000000000000000000000000000000000000000110100100 | result8=0000000000000000000000000000000000000000000000000000000011010100 | result9=0000000000000000000000000000000000000000000000000000000100100000 | result10=0000000000000000000000000000000000000000000000000000000010010000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000001010000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[180.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000111 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000111 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000001101100 | result4=0000000000000000000000000000000000000000000000000000001010001110 | result5=0000000000000000000000000000000000000000000000000000001010111100 | result6=0000000000000000000000000000000000000000000000000000001010011010 | result7=0000000000000000000000000000000000000000000000000000001010100000 | result8=0000000000000000000000000000000000000000000000000000000110011010 | result9=0000000000000000000000000000000000000000000000000000000101000100 | result10=0000000000000000000000000000000000000000000000000000000101010000 | result11=0000000000000000000000000000000000000000000000000000000011100000 | result12=0000000000000000000000000000000000000000000000000000000001101100 | result13=0000000000000000000000000000000000000000000000000000000000110010 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[190.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000111 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000111 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000001101100 | result4=0000000000000000000000000000000000000000000000000000001010001110 | result5=0000000000000000000000000000000000000000000000000000001010111100 | result6=0000000000000000000000000000000000000000000000000000001010011010 | result7=0000000000000000000000000000000000000000000000000000001010100000 | result8=0000000000000000000000000000000000000000000000000000000110011010 | result9=0000000000000000000000000000000000000000000000000000000101000100 | result10=0000000000000000000000000000000000000000000000000000000101010000 | result11=0000000000000000000000000000000000000000000000000000000011100000 | result12=0000000000000000000000000000000000000000000000000000000001101100 | result13=0000000000000000000000000000000000000000000000000000000000110010 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[200.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000001111010 | result4=0000000000000000000000000000000000000000000000000000001010001110 | result5=0000000000000000000000000000000000000000000000000000001010111100 | result6=0000000000000000000000000000000000000000000000000000001110110010 | result7=0000000000000000000000000000000000000000000000000000001010100000 | result8=0000000000000000000000000000000000000000000000000000000110011010 | result9=0000000000000000000000000000000000000000000000000000000110001100 | result10=0000000000000000000000000000000000000000000000000000000101101000 | result11=0000000000000000000000000000000000000000000000000000000101110000 | result12=0000000000000000000000000000000000000000000000000000000100000110 | result13=0000000000000000000000000000000000000000000000000000000000111110 | result14=0000000000000000000000000000000000000000000000000000000001111000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[210.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000001111010 | result4=0000000000000000000000000000000000000000000000000000001010001110 | result5=0000000000000000000000000000000000000000000000000000001010111100 | result6=0000000000000000000000000000000000000000000000000000001110110010 | result7=0000000000000000000000000000000000000000000000000000001010100000 | result8=0000000000000000000000000000000000000000000000000000000110011010 | result9=0000000000000000000000000000000000000000000000000000000110001100 | result10=0000000000000000000000000000000000000000000000000000000101101000 | result11=0000000000000000000000000000000000000000000000000000000101110000 | result12=0000000000000000000000000000000000000000000000000000000100000110 | result13=0000000000000000000000000000000000000000000000000000000000111110 | result14=0000000000000000000000000000000000000000000000000000000001111000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[220.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000001111010 | result4=0000000000000000000000000000000000000000000000000000001010001110 | result5=0000000000000000000000000000000000000000000000000000001010111100 | result6=0000000000000000000000000000000000000000000000000000001110110010 | result7=0000000000000000000000000000000000000000000000000000001100101100 | result8=0000000000000000000000000000000000000000000000000000000110011010 | result9=0000000000000000000000000000000000000000000000000000000110001100 | result10=0000000000000000000000000000000000000000000000000000001001100100 | result11=0000000000000000000000000000000000000000000000000000000101110000 | result12=0000000000000000000000000000000000000000000000000000000100000110 | result13=0000000000000000000000000000000000000000000000000000000001110110 | result14=0000000000000000000000000000000000000000000000000000000010000000 | result15=0000000000000000000000000000000000000000000000000000000001011010
[230.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000001111010 | result4=0000000000000000000000000000000000000000000000000000001010001110 | result5=0000000000000000000000000000000000000000000000000000001010111100 | result6=0000000000000000000000000000000000000000000000000000001110110010 | result7=0000000000000000000000000000000000000000000000000000001100101100 | result8=0000000000000000000000000000000000000000000000000000000110011010 | result9=0000000000000000000000000000000000000000000000000000000110001100 | result10=0000000000000000000000000000000000000000000000000000001001100100 | result11=0000000000000000000000000000000000000000000000000000000101110000 | result12=0000000000000000000000000000000000000000000000000000000100000110 | result13=0000000000000000000000000000000000000000000000000000000001110110 | result14=0000000000000000000000000000000000000000000000000000000010000000 | result15=0000000000000000000000000000000000000000000000000000000001011010
[240.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000001111010 | result4=0000000000000000000000000000000000000000000000000000001010001110 | result5=0000000000000000000000000000000000000000000000000000001010111100 | result6=0000000000000000000000000000000000000000000000000000001110110010 | result7=0000000000000000000000000000000000000000000000000000001100101100 | result8=0000000000000000000000000000000000000000000000000000000110011010 | result9=0000000000000000000000000000000000000000000000000000000110001100 | result10=0000000000000000000000000000000000000000000000000000001001100100 | result11=0000000000000000000000000000000000000000000000000000000111101110 | result12=0000000000000000000000000000000000000000000000000000000100000110 | result13=0000000000000000000000000000000000000000000000000000000001110110 | result14=0000000000000000000000000000000000000000000000000000000101000100 | result15=0000000000000000000000000000000000000000000000000000000001011010
[250.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000001111010 | result4=0000000000000000000000000000000000000000000000000000001010001110 | result5=0000000000000000000000000000000000000000000000000000001010111100 | result6=0000000000000000000000000000000000000000000000000000001110110010 | result7=0000000000000000000000000000000000000000000000000000001100101100 | result8=0000000000000000000000000000000000000000000000000000000110011010 | result9=0000000000000000000000000000000000000000000000000000000110001100 | result10=0000000000000000000000000000000000000000000000000000001001100100 | result11=0000000000000000000000000000000000000000000000000000000111101110 | result12=0000000000000000000000000000000000000000000000000000000100000110 | result13=0000000000000000000000000000000000000000000000000000000001110110 | result14=0000000000000000000000000000000000000000000000000000000101000100 | result15=0000000000000000000000000000000000000000000000000000000001011010
[260.0 ns] clk=1 | rst=0 | done=1 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000001111010 | result4=0000000000000000000000000000000000000000000000000000001010001110 | result5=0000000000000000000000000000000000000000000000000000001010111100 | result6=0000000000000000000000000000000000000000000000000000001110110010 | result7=0000000000000000000000000000000000000000000000000000001100101100 | result8=0000000000000000000000000000000000000000000000000000000110011010 | result9=0000000000000000000000000000000000000000000000000000000110001100 | result10=0000000000000000000000000000000000000000000000000000001001100100 | result11=0000000000000000000000000000000000000000000000000000000111101110 | result12=0000000000000000000000000000000000000000000000000000000100000110 | result13=0000000000000000000000000000000000000000000000000000000001110110 | result14=0000000000000000000000000000000000000000000000000000000101000100 | result15=0000000000000000000000000000000000000000000000000000000010111100
[270.0 ns] clk=0 | rst=0 | done=1 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000001111010 | result4=0000000000000000000000000000000000000000000000000000001010001110 | result5=0000000000000000000000000000000000000000000000000000001010111100 | result6=0000000000000000000000000000000000000000000000000000001110110010 | result7=0000000000000000000000000000000000000000000000000000001100101100 | result8=0000000000000000000000000000000000000000000000000000000110011010 | result9=0000000000000000000000000000000000000000000000000000000110001100 | result10=0000000000000000000000000000000000000000000000000000001001100100 | result11=0000000000000000000000000000000000000000000000000000000111101110 | result12=0000000000000000000000000000000000000000000000000000000100000110 | result13=0000000000000000000000000000000000000000000000000000000001110110 | result14=0000000000000000000000000000000000000000000000000000000101000100 | result15=0000000000000000000000000000000000000000000000000000000010111100
[280.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100101100 | result1=0000000000000000000000000000000000000000000000000000000010010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000001111010 | result4=0000000000000000000000000000000000000000000000000000001010001110 | result5=0000000000000000000000000000000000000000000000000000001010111100 | result6=0000000000000000000000000000000000000000000000000000001110110010 | result7=0000000000000000000000000000000000000000000000000000001100101100 | result8=0000000000000000000000000000000000000000000000000000000110011010 | result9=0000000000000000000000000000000000000000000000000000000110001100 | result10=0000000000000000000000000000000000000000000000000000001001100100 | result11=0000000000000000000000000000000000000000000000000000000111101110 | result12=0000000000000000000000000000000000000000000000000000000100000110 | result13=0000000000000000000000000000000000000000000000000000000001110110 | result14=0000000000000000000000000000000000000000000000000000000101000100 | result15=0000000000000000000000000000000000000000000000000000000010111100
