[0.0 ns] clk=1 | rst=Z | done=0 | inp_west0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west4=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west8=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west12=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north1=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north2=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north3=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | result0=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result1=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result2=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result3=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result4=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result5=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result6=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result7=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result8=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result9=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result10=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result11=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result12=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result13=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result14=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result15=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
[110.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000001110 | inp_west4=00000000000000000000000000001101 | inp_west8=00000000000000000000000000000011 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000001011 | inp_north1=00000000000000000000000000000011 | inp_north2=00000000000000000000000000000100 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000011001010 | result1=0000000000000000000000000000000000000000000000000000000000101100 | result2=0000000000000000000000000000000000000000000000000000000000000000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000000111100 | result5=0000000000000000000000000000000000000000000000000000000000000000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000000000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[120.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000001100 | inp_west4=00000000000000000000000000000110 | inp_west8=00000000000000000000000000000111 | inp_west12=00000000000000000000000000001000 | inp_north0=00000000000000000000000000000111 | inp_north1=00000000000000000000000000001011 | inp_north2=00000000000000000000000000001111 | inp_north3=00000000000000000000000000001011 | result0=0000000000000000000000000000000000000000000000000000000101100100 | result1=0000000000000000000000000000000000000000000000000000000001010011 | result2=0000000000000000000000000000000000000000000000000000000000010000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000011110010 | result5=0000000000000000000000000000000000000000000000000000000010000100 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000001111 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[130.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000001100 | inp_west4=00000000000000000000000000000110 | inp_west8=00000000000000000000000000000111 | inp_west12=00000000000000000000000000001000 | inp_north0=00000000000000000000000000000111 | inp_north1=00000000000000000000000000001011 | inp_north2=00000000000000000000000000001111 | inp_north3=00000000000000000000000000001011 | result0=0000000000000000000000000000000000000000000000000000000101100100 | result1=0000000000000000000000000000000000000000000000000000000001010011 | result2=0000000000000000000000000000000000000000000000000000000000010000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000011110010 | result5=0000000000000000000000000000000000000000000000000000000010000100 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000001111 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[140.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000101 | inp_west8=00000000000000000000000000000101 | inp_west12=00000000000000000000000000000111 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000110 | inp_north2=00000000000000000000000000001001 | inp_north3=00000000000000000000000000000100 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000011101101 | result2=0000000000000000000000000000000000000000000000000000000011010011 | result3=0000000000000000000000000000000000000000000000000000000000101100 | result4=0000000000000000000000000000000000000000000000000000000100110100 | result5=0000000000000000000000000000000000000000000000000000000010101011 | result6=0000000000000000000000000000000000000000000000000000000000110000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000001110001 | result9=0000000000000000000000000000000000000000000000000000000000100001 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000101000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[150.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000101 | inp_west8=00000000000000000000000000000101 | inp_west12=00000000000000000000000000000111 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000110 | inp_north2=00000000000000000000000000001001 | inp_north3=00000000000000000000000000000100 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000011101101 | result2=0000000000000000000000000000000000000000000000000000000011010011 | result3=0000000000000000000000000000000000000000000000000000000000101100 | result4=0000000000000000000000000000000000000000000000000000000100110100 | result5=0000000000000000000000000000000000000000000000000000000010101011 | result6=0000000000000000000000000000000000000000000000000000000000110000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000001110001 | result9=0000000000000000000000000000000000000000000000000000000000100001 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000101000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[160.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000100 | inp_west12=00000000000000000000000000001001 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000001 | inp_north3=00000000000000000000000000001111 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101010001 | result3=0000000000000000000000000000000000000000000000000000000001100000 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000011101101 | result6=0000000000000000000000000000000000000000000000000000000011110011 | result7=0000000000000000000000000000000000000000000000000000000010000100 | result8=0000000000000000000000000000000000000000000000000000000010101000 | result9=0000000000000000000000000000000000000000000000000000000000110110 | result10=0000000000000000000000000000000000000000000000000000000000001100 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000010001010 | result13=0000000000000000000000000000000000000000000000000000000001011000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[170.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000100 | inp_west12=00000000000000000000000000001001 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000001 | inp_north3=00000000000000000000000000001111 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101010001 | result3=0000000000000000000000000000000000000000000000000000000001100000 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000011101101 | result6=0000000000000000000000000000000000000000000000000000000011110011 | result7=0000000000000000000000000000000000000000000000000000000010000100 | result8=0000000000000000000000000000000000000000000000000000000010101000 | result9=0000000000000000000000000000000000000000000000000000000000110110 | result10=0000000000000000000000000000000000000000000000000000000000001100 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000010001010 | result13=0000000000000000000000000000000000000000000000000000000001011000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[180.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000001011 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000111 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000100110010 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101001 | result7=0000000000000000000000000000000000000000000000000000000010111000 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000001101101 | result10=0000000000000000000000000000000000000000000000000000000001110101 | result11=0000000000000000000000000000000000000000000000000000000000100001 | result12=0000000000000000000000000000000000000000000000000000000011101101 | result13=0000000000000000000000000000000000000000000000000000000001101101 | result14=0000000000000000000000000000000000000000000000000000000000100000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[190.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000001011 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000111 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000100110010 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101001 | result7=0000000000000000000000000000000000000000000000000000000010111000 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000001101101 | result10=0000000000000000000000000000000000000000000000000000000001110101 | result11=0000000000000000000000000000000000000000000000000000000000100001 | result12=0000000000000000000000000000000000000000000000000000000011101101 | result13=0000000000000000000000000000000000000000000000000000000001101101 | result14=0000000000000000000000000000000000000000000000000000000000100000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[200.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100010010 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100010 | result11=0000000000000000000000000000000000000000000000000000000000111101 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000011010000 | result14=0000000000000000000000000000000000000000000000000000000010001001 | result15=0000000000000000000000000000000000000000000000000000000001011000
[210.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100010010 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100010 | result11=0000000000000000000000000000000000000000000000000000000000111101 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000011010000 | result14=0000000000000000000000000000000000000000000000000000000010001001 | result15=0000000000000000000000000000000000000000000000000000000001011000
[220.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010001000 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011011010 | result15=0000000000000000000000000000000000000000000000000000000001110100
[230.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010001000 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011011010 | result15=0000000000000000000000000000000000000000000000000000000001110100
[240.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000011111011
[250.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000011111011
[260.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[270.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[280.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[290.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
[300.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000110111000 | result1=0000000000000000000000000000000000000000000000000000000100110101 | result2=0000000000000000000000000000000000000000000000000000000101011101 | result3=0000000000000000000000000000000000000000000000000000000110000110 | result4=0000000000000000000000000000000000000000000000000000000101010111 | result5=0000000000000000000000000000000000000000000000000000000100001011 | result6=0000000000000000000000000000000000000000000000000000000100101110 | result7=0000000000000000000000000000000000000000000000000000000100110101 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000010000101 | result10=0000000000000000000000000000000000000000000000000000000010100110 | result11=0000000000000000000000000000000000000000000000000000000010100100 | result12=0000000000000000000000000000000000000000000000000000000100111010 | result13=0000000000000000000000000000000000000000000000000000000100010010 | result14=0000000000000000000000000000000000000000000000000000000011100101 | result15=0000000000000000000000000000000000000000000000000000000101001000
