[5.0 ns] alu_result=10011111100101101011001011010001 | alu_result_out=00000000000000000000000000000000 | alu_result_r=00000000000000000000000000000000 | clk=0 | ex_funct3=000 | ex_funct7=0000000 | ex_imm=00000000000000000000000000000000 | ex_opcode=0110011 | ex_rd1=01011010100000001000011101001110 | ex_rd2=01000101000101100010101110000011 | reset=0 | uut.alu_b=01000101000101100010101110000011 | uut.alu_ctrl=0000 | uut.alu_ctrl_inst.alu_ctrl=0000 | uut.alu_ctrl_inst.funct3=000 | uut.alu_ctrl_inst.funct7=0000000 | uut.alu_ctrl_inst.opcode=0110011 | uut.alu_inst.a=01011010100000001000011101001110 | uut.alu_inst.alu_ctrl=0000 | uut.alu_inst.b=01000101000101100010101110000011 | uut.alu_inst.result=10011111100101101011001011010001 | uut.alu_inst.zero=0 | uut.alu_result=10011111100101101011001011010001 | uut.ex_funct3=000 | uut.ex_funct7=0000000 | uut.ex_imm=00000000000000000000000000000000 | uut.ex_opcode=0110011 | uut.ex_rd1=01011010100000001000011101001110 | uut.ex_rd2=01000101000101100010101110000011 | uut.zero=0 | zero=0 | zero_out=0 | zero_r=0
[10.0 ns] alu_result=10011111100101101011001011010001 | alu_result_out=10011111100101101011001011010001 | alu_result_r=10011111100101101011001011010001 | clk=1 | ex_funct3=000 | ex_funct7=0000000 | ex_imm=00000000000000000000000000000000 | ex_opcode=0110011 | ex_rd1=01011010100000001000011101001110 | ex_rd2=01000101000101100010101110000011 | reset=0 | uut.alu_b=01000101000101100010101110000011 | uut.alu_ctrl=0000 | uut.alu_ctrl_inst.alu_ctrl=0000 | uut.alu_ctrl_inst.funct3=000 | uut.alu_ctrl_inst.funct7=0000000 | uut.alu_ctrl_inst.opcode=0110011 | uut.alu_inst.a=01011010100000001000011101001110 | uut.alu_inst.alu_ctrl=0000 | uut.alu_inst.b=01000101000101100010101110000011 | uut.alu_inst.result=10011111100101101011001011010001 | uut.alu_inst.zero=0 | uut.alu_result=10011111100101101011001011010001 | uut.ex_funct3=000 | uut.ex_funct7=0000000 | uut.ex_imm=00000000000000000000000000000000 | uut.ex_opcode=0110011 | uut.ex_rd1=01011010100000001000011101001110 | uut.ex_rd2=01000101000101100010101110000011 | uut.zero=0 | zero=0 | zero_out=0 | zero_r=0
[15.0 ns] alu_result=00000000000000000000000000000000 | alu_result_out=10011111100101101011001011010001 | alu_result_r=10011111100101101011001011010001 | clk=0 | ex_funct3=010 | ex_funct7=0000000 | ex_imm=00000000000000000000000000000000 | ex_opcode=0110011 | ex_rd1=01101010111000010010111100011100 | ex_rd2=11101101100111110010100011011000 | reset=0 | uut.alu_b=11101101100111110010100011011000 | uut.alu_ctrl=0101 | uut.alu_ctrl_inst.alu_ctrl=0101 | uut.alu_ctrl_inst.funct3=010 | uut.alu_ctrl_inst.funct7=0000000 | uut.alu_ctrl_inst.opcode=0110011 | uut.alu_inst.a=01101010111000010010111100011100 | uut.alu_inst.alu_ctrl=0101 | uut.alu_inst.b=11101101100111110010100011011000 | uut.alu_inst.result=00000000000000000000000000000000 | uut.alu_inst.zero=0 | uut.alu_result=00000000000000000000000000000000 | uut.ex_funct3=010 | uut.ex_funct7=0000000 | uut.ex_imm=00000000000000000000000000000000 | uut.ex_opcode=0110011 | uut.ex_rd1=01101010111000010010111100011100 | uut.ex_rd2=11101101100111110010100011011000 | uut.zero=0 | zero=0 | zero_out=0 | zero_r=0
[20.0 ns] alu_result=00000000000000000000000000000000 | alu_result_out=00000000000000000000000000000000 | alu_result_r=00000000000000000000000000000000 | clk=1 | ex_funct3=010 | ex_funct7=0000000 | ex_imm=00000000000000000000000000000000 | ex_opcode=0110011 | ex_rd1=01101010111000010010111100011100 | ex_rd2=11101101100111110010100011011000 | reset=0 | uut.alu_b=11101101100111110010100011011000 | uut.alu_ctrl=0101 | uut.alu_ctrl_inst.alu_ctrl=0101 | uut.alu_ctrl_inst.funct3=010 | uut.alu_ctrl_inst.funct7=0000000 | uut.alu_ctrl_inst.opcode=0110011 | uut.alu_inst.a=01101010111000010010111100011100 | uut.alu_inst.alu_ctrl=0101 | uut.alu_inst.b=11101101100111110010100011011000 | uut.alu_inst.result=00000000000000000000000000000000 | uut.alu_inst.zero=0 | uut.alu_result=00000000000000000000000000000000 | uut.ex_funct3=010 | uut.ex_funct7=0000000 | uut.ex_imm=00000000000000000000000000000000 | uut.ex_opcode=0110011 | uut.ex_rd1=01101010111000010010111100011100 | uut.ex_rd2=11101101100111110010100011011000 | uut.zero=0 | zero=0 | zero_out=0 | zero_r=0
[25.0 ns] alu_result=11111011111010001011011011111000 | alu_result_out=00000000000000000000000000000000 | alu_result_r=00000000000000000000000000000000 | clk=0 | ex_funct3=110 | ex_funct7=0000000 | ex_imm=00000000000000000000000000000000 | ex_opcode=0110011 | ex_rd1=11110010001010000011011010111000 | ex_rd2=01111011110010001001000001110000 | reset=0 | uut.alu_b=01111011110010001001000001110000 | uut.alu_ctrl=0011 | uut.alu_ctrl_inst.alu_ctrl=0011 | uut.alu_ctrl_inst.funct3=110 | uut.alu_ctrl_inst.funct7=0000000 | uut.alu_ctrl_inst.opcode=0110011 | uut.alu_inst.a=11110010001010000011011010111000 | uut.alu_inst.alu_ctrl=0011 | uut.alu_inst.b=01111011110010001001000001110000 | uut.alu_inst.result=11111011111010001011011011111000 | uut.alu_inst.zero=0 | uut.alu_result=11111011111010001011011011111000 | uut.ex_funct3=110 | uut.ex_funct7=0000000 | uut.ex_imm=00000000000000000000000000000000 | uut.ex_opcode=0110011 | uut.ex_rd1=11110010001010000011011010111000 | uut.ex_rd2=01111011110010001001000001110000 | uut.zero=0 | zero=0 | zero_out=0 | zero_r=0
[30.0 ns] alu_result=11111011111010001011011011111000 | alu_result_out=11111011111010001011011011111000 | alu_result_r=11111011111010001011011011111000 | clk=1 | ex_funct3=110 | ex_funct7=0000000 | ex_imm=00000000000000000000000000000000 | ex_opcode=0110011 | ex_rd1=11110010001010000011011010111000 | ex_rd2=01111011110010001001000001110000 | reset=0 | uut.alu_b=01111011110010001001000001110000 | uut.alu_ctrl=0011 | uut.alu_ctrl_inst.alu_ctrl=0011 | uut.alu_ctrl_inst.funct3=110 | uut.alu_ctrl_inst.funct7=0000000 | uut.alu_ctrl_inst.opcode=0110011 | uut.alu_inst.a=11110010001010000011011010111000 | uut.alu_inst.alu_ctrl=0011 | uut.alu_inst.b=01111011110010001001000001110000 | uut.alu_inst.result=11111011111010001011011011111000 | uut.alu_inst.zero=0 | uut.alu_result=11111011111010001011011011111000 | uut.ex_funct3=110 | uut.ex_funct7=0000000 | uut.ex_imm=00000000000000000000000000000000 | uut.ex_opcode=0110011 | uut.ex_rd1=11110010001010000011011010111000 | uut.ex_rd2=01111011110010001001000001110000 | uut.zero=0 | zero=0 | zero_out=0 | zero_r=0
[35.0 ns] alu_result=11111111001111110111110101110111 | alu_result_out=11111011111010001011011011111000 | alu_result_r=11111011111010001011011011111000 | clk=0 | ex_funct3=110 | ex_funct7=0000000 | ex_imm=00000000000000000000000000000000 | ex_opcode=0110011 | ex_rd1=01011101001101100100000100100011 | ex_rd2=11111010001110110011110101110110 | reset=0 | uut.alu_b=11111010001110110011110101110110 | uut.alu_ctrl=0011 | uut.alu_ctrl_inst.alu_ctrl=0011 | uut.alu_ctrl_inst.funct3=110 | uut.alu_ctrl_inst.funct7=0000000 | uut.alu_ctrl_inst.opcode=0110011 | uut.alu_inst.a=01011101001101100100000100100011 | uut.alu_inst.alu_ctrl=0011 | uut.alu_inst.b=11111010001110110011110101110110 | uut.alu_inst.result=11111111001111110111110101110111 | uut.alu_inst.zero=0 | uut.alu_result=11111111001111110111110101110111 | uut.ex_funct3=110 | uut.ex_funct7=0000000 | uut.ex_imm=00000000000000000000000000000000 | uut.ex_opcode=0110011 | uut.ex_rd1=01011101001101100100000100100011 | uut.ex_rd2=11111010001110110011110101110110 | uut.zero=0 | zero=0 | zero_out=0 | zero_r=0
[40.0 ns] alu_result=11111111001111110111110101110111 | alu_result_out=11111111001111110111110101110111 | alu_result_r=11111111001111110111110101110111 | clk=1 | ex_funct3=110 | ex_funct7=0000000 | ex_imm=00000000000000000000000000000000 | ex_opcode=0110011 | ex_rd1=01011101001101100100000100100011 | ex_rd2=11111010001110110011110101110110 | reset=0 | uut.alu_b=11111010001110110011110101110110 | uut.alu_ctrl=0011 | uut.alu_ctrl_inst.alu_ctrl=0011 | uut.alu_ctrl_inst.funct3=110 | uut.alu_ctrl_inst.funct7=0000000 | uut.alu_ctrl_inst.opcode=0110011 | uut.alu_inst.a=01011101001101100100000100100011 | uut.alu_inst.alu_ctrl=0011 | uut.alu_inst.b=11111010001110110011110101110110 | uut.alu_inst.result=11111111001111110111110101110111 | uut.alu_inst.zero=0 | uut.alu_result=11111111001111110111110101110111 | uut.ex_funct3=110 | uut.ex_funct7=0000000 | uut.ex_imm=00000000000000000000000000000000 | uut.ex_opcode=0110011 | uut.ex_rd1=01011101001101100100000100100011 | uut.ex_rd2=11111010001110110011110101110110 | uut.zero=0 | zero=0 | zero_out=0 | zero_r=0
[45.0 ns] alu_result=10010100111010100100101010011100 | alu_result_out=11111111001111110111110101110111 | alu_result_r=11111111001111110111110101110111 | clk=0 | ex_funct3=000 | ex_funct7=0000000 | ex_imm=00000000000000000000000000000000 | ex_opcode=0110011 | ex_rd1=10101011011000100101001111011100 | ex_rd2=11101001100001111111011011000000 | reset=0 | uut.alu_b=11101001100001111111011011000000 | uut.alu_ctrl=0000 | uut.alu_ctrl_inst.alu_ctrl=0000 | uut.alu_ctrl_inst.funct3=000 | uut.alu_ctrl_inst.funct7=0000000 | uut.alu_ctrl_inst.opcode=0110011 | uut.alu_inst.a=10101011011000100101001111011100 | uut.alu_inst.alu_ctrl=0000 | uut.alu_inst.b=11101001100001111111011011000000 | uut.alu_inst.result=10010100111010100100101010011100 | uut.alu_inst.zero=0 | uut.alu_result=10010100111010100100101010011100 | uut.ex_funct3=000 | uut.ex_funct7=0000000 | uut.ex_imm=00000000000000000000000000000000 | uut.ex_opcode=0110011 | uut.ex_rd1=10101011011000100101001111011100 | uut.ex_rd2=11101001100001111111011011000000 | uut.zero=0 | zero=0 | zero_out=0 | zero_r=0
[50.0 ns] alu_result=10010100111010100100101010011100 | alu_result_out=10010100111010100100101010011100 | alu_result_r=10010100111010100100101010011100 | clk=1 | ex_funct3=000 | ex_funct7=0000000 | ex_imm=00000000000000000000000000000000 | ex_opcode=0110011 | ex_rd1=10101011011000100101001111011100 | ex_rd2=11101001100001111111011011000000 | reset=0 | uut.alu_b=11101001100001111111011011000000 | uut.alu_ctrl=0000 | uut.alu_ctrl_inst.alu_ctrl=0000 | uut.alu_ctrl_inst.funct3=000 | uut.alu_ctrl_inst.funct7=0000000 | uut.alu_ctrl_inst.opcode=0110011 | uut.alu_inst.a=10101011011000100101001111011100 | uut.alu_inst.alu_ctrl=0000 | uut.alu_inst.b=11101001100001111111011011000000 | uut.alu_inst.result=10010100111010100100101010011100 | uut.alu_inst.zero=0 | uut.alu_result=10010100111010100100101010011100 | uut.ex_funct3=000 | uut.ex_funct7=0000000 | uut.ex_imm=00000000000000000000000000000000 | uut.ex_opcode=0110011 | uut.ex_rd1=10101011011000100101001111011100 | uut.ex_rd2=11101001100001111111011011000000 | uut.zero=0 | zero=0 | zero_out=0 | zero_r=0
[55.0 ns] alu_result=11111011111101100111110111111111 | alu_result_out=10010100111010100100101010011100 | alu_result_r=10010100111010100100101010011100 | clk=0 | ex_funct3=110 | ex_funct7=0000000 | ex_imm=00000000000000000000000000000000 | ex_opcode=0110011 | ex_rd1=11111001001100100000100011111001 | ex_rd2=00110011111101100111110100010110 | reset=0 | uut.alu_b=00110011111101100111110100010110 | uut.alu_ctrl=0011 | uut.alu_ctrl_inst.alu_ctrl=0011 | uut.alu_ctrl_inst.funct3=110 | uut.alu_ctrl_inst.funct7=0000000 | uut.alu_ctrl_inst.opcode=0110011 | uut.alu_inst.a=11111001001100100000100011111001 | uut.alu_inst.alu_ctrl=0011 | uut.alu_inst.b=00110011111101100111110100010110 | uut.alu_inst.result=11111011111101100111110111111111 | uut.alu_inst.zero=0 | uut.alu_result=11111011111101100111110111111111 | uut.ex_funct3=110 | uut.ex_funct7=0000000 | uut.ex_imm=00000000000000000000000000000000 | uut.ex_opcode=0110011 | uut.ex_rd1=11111001001100100000100011111001 | uut.ex_rd2=00110011111101100111110100010110 | uut.zero=0 | zero=0 | zero_out=0 | zero_r=0
