[150.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01001111010011101 | x_o=00100010110110011 | y_o=00110101101010101 | theta_o=11111111111111110
[151.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010000011011001 | x_o=00100010110110011 | y_o=00110101101010101 | theta_o=11111111111111110
[152.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010000011011001 | x_o=00100001111001110 | y_o=00110110010001101 | theta_o=11111111111111110
[153.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010001100010101 | x_o=00100001111001110 | y_o=00110110010001101 | theta_o=11111111111111110
[154.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010001100010101 | x_o=00100000111101001 | y_o=00110110110110111 | theta_o=11111111111111110
[155.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010010101010001 | x_o=00100000111101001 | y_o=00110110110110111 | theta_o=11111111111111110
[156.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010010101010001 | x_o=00011111111111011 | y_o=00110111011011010 | theta_o=11111111111111110
[157.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010011110001101 | x_o=00011111111111011 | y_o=00110111011011010 | theta_o=11111111111111110
[158.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010011110001101 | x_o=00011111000001100 | y_o=00110111111110000 | theta_o=11111111111111110
[159.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010100111001001 | x_o=00011111000001100 | y_o=00110111111110000 | theta_o=11111111111111110
[160.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010100111001001 | x_o=00011110000010010 | y_o=00111000100000101 | theta_o=11111111111111110
[161.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010110000000101 | x_o=00011110000010010 | y_o=00111000100000101 | theta_o=11111111111111110
[162.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010110000000101 | x_o=00011101000011010 | y_o=00111001000001001 | theta_o=11111111111111110
[163.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010111001000000 | x_o=00011101000011010 | y_o=00111001000001001 | theta_o=11111111111111110
[164.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01010111001000000 | x_o=00011100000011001 | y_o=00111001100001010 | theta_o=11111111111111110
[165.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011000001111100 | x_o=00011100000011001 | y_o=00111001100001010 | theta_o=11111111111111110
[166.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011000001111100 | x_o=00011011000010111 | y_o=00111010000000010 | theta_o=00000000000000000
[167.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011001010111000 | x_o=00011011000010111 | y_o=00111010000000010 | theta_o=00000000000000000
[168.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011001010111000 | x_o=00011010000001101 | y_o=00111010011101110 | theta_o=00000000000000000
[169.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011010011110100 | x_o=00011010000001101 | y_o=00111010011101110 | theta_o=00000000000000000
[170.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011010011110100 | x_o=00011000111111111 | y_o=00111010111010010 | theta_o=11111111111111111
[171.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011011100110000 | x_o=00011000111111111 | y_o=00111010111010010 | theta_o=11111111111111111
[172.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011011100110000 | x_o=00010111111110101 | y_o=00111011010101001 | theta_o=11111111111111111
[173.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011100101101100 | x_o=00010111111110101 | y_o=00111011010101001 | theta_o=11111111111111111
[174.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011100101101100 | x_o=00010110111011111 | y_o=00111011101111011 | theta_o=11111111111111111
[175.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011101110101000 | x_o=00010110111011111 | y_o=00111011101111011 | theta_o=11111111111111111
[176.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011101110101000 | x_o=00010101111001000 | y_o=00111100001000001 | theta_o=11111111111111111
[177.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011110111100100 | x_o=00010101111001000 | y_o=00111100001000001 | theta_o=11111111111111111
[178.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01011110111100100 | x_o=00010100110101010 | y_o=00111100100000011 | theta_o=11111111111111111
[179.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01100000000100000 | x_o=00010100110101010 | y_o=00111100100000011 | theta_o=11111111111111111
[180.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01100000000100000 | x_o=00010011110001001 | y_o=00111100110111100 | theta_o=00000000000000001
[181.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01100001001011100 | x_o=00010011110001001 | y_o=00111100110111100 | theta_o=00000000000000001
[182.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01100001001011100 | x_o=00010010101100111 | y_o=00111101001100111 | theta_o=00000000000000001
[183.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01100010010011000 | x_o=00010010101100111 | y_o=00111101001100111 | theta_o=00000000000000001
[184.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01100010010011000 | x_o=00010001101001010 | y_o=00111101100000101 | theta_o=00000000000000001
[185.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01100011011010011 | x_o=00010001101001010 | y_o=00111101100000101 | theta_o=00000000000000001
[186.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01100011011010011 | x_o=00010000100011110 | y_o=00111101110100011 | theta_o=00000000000000001
[187.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01100100100001111 | x_o=00010000100011110 | y_o=00111101110100011 | theta_o=00000000000000001
[188.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=01100100100001111 | x_o=00001111011110111 | y_o=00111110000101110 | theta_o=00000000000000001
[189.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00001111011110111 | y_o=00111110000101110 | theta_o=00000000000000001
[190.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00001110011001000 | y_o=00111110010110100 | theta_o=00000000000000001
[191.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00001110011001000 | y_o=00111110010110100 | theta_o=00000000000000001
[192.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00001101010011111 | y_o=00111110100101110 | theta_o=00000000000000000
[193.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00001101010011111 | y_o=00111110100101110 | theta_o=00000000000000000
[194.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00001100001100101 | y_o=00111110110100101 | theta_o=11111111111111110
[195.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00001100001100101 | y_o=00111110110100101 | theta_o=11111111111111110
[196.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00001011000111000 | y_o=00111111000001010 | theta_o=11111111111111110
[197.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00001011000111000 | y_o=00111111000001010 | theta_o=11111111111111110
[198.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00001010000000000 | y_o=00111111001101010 | theta_o=11111111111111110
[199.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00001010000000000 | y_o=00111111001101010 | theta_o=11111111111111110
[200.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00001000111001110 | y_o=00111111010111101 | theta_o=11111111111111110
[201.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00001000111001110 | y_o=00111111010111101 | theta_o=11111111111111110
[202.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000111110010001 | y_o=00111111100001100 | theta_o=11111111111111110
[203.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000111110010001 | y_o=00111111100001100 | theta_o=11111111111111110
[204.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000110101011111 | y_o=00111111101001001 | theta_o=11111111111111110
[205.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000110101011111 | y_o=00111111101001001 | theta_o=11111111111111110
[206.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000101100100101 | y_o=00111111101111111 | theta_o=11111111111111110
[207.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000101100100101 | y_o=00111111101111111 | theta_o=11111111111111110
[208.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000100011101100 | y_o=00111111110101101 | theta_o=11111111111111110
[209.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000100011101100 | y_o=00111111110101101 | theta_o=11111111111111110
[210.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000011010110000 | y_o=00111111111001110 | theta_o=11111111111111110
[211.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000011010110000 | y_o=00111111111001110 | theta_o=11111111111111110
[212.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000010001110100 | y_o=00111111111100111 | theta_o=11111111111111110
[213.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000010001110100 | y_o=00111111111100111 | theta_o=11111111111111110
[214.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000001000111110 | y_o=00111111111110101 | theta_o=00000000000000001
[215.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000001000111110 | y_o=00111111111110101 | theta_o=00000000000000001
[216.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000000000000010 | y_o=00111111111111101 | theta_o=00000000000000001
[217.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000000000000010 | y_o=00111111111111101 | theta_o=00000000000000001
[218.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000000
[219.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000000
[220.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000000
[221.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000000
[222.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000000
[223.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000000
[224.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000000
[225.0 ns] clk=0 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000000
[226.0 ns] clk=1 | rst=0 | x_i=00000000000000000 | y_i=00000000000000000 | theta_i=00000000000000000 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000000
