[0.0 ns] clk=1 | rst=Z | done=0 | inp_west0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west4=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west8=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west12=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north1=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north2=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north3=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | result0=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result1=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result2=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result3=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result4=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result5=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result6=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result7=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result8=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result9=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result10=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result11=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result12=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result13=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result14=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result15=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
[110.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000001011 | inp_west4=00000000000000000000000000001111 | inp_west8=00000000000000000000000000001010 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000001000 | inp_north2=00000000000000000000000000001101 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000011111011 | result1=0000000000000000000000000000000000000000000000000000000001111000 | result2=0000000000000000000000000000000000000000000000000000000000000000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000001101100 | result5=0000000000000000000000000000000000000000000000000000000000000000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000000000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[120.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000001000 | inp_west4=00000000000000000000000000000111 | inp_west8=00000000000000000000000000000110 | inp_west12=00000000000000000000000000000101 | inp_north0=00000000000000000000000000001100 | inp_north1=00000000000000000000000000001000 | inp_north2=00000000000000000000000000001111 | inp_north3=00000000000000000000000000001110 | result0=0000000000000000000000000000000000000000000000000000000011111011 | result1=0000000000000000000000000000000000000000000000000000000011010000 | result2=0000000000000000000000000000000000000000000000000000000010011100 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000100101111 | result5=0000000000000000000000000000000000000000000000000000000001111000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000001011010 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[130.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000001000 | inp_west4=00000000000000000000000000000111 | inp_west8=00000000000000000000000000000110 | inp_west12=00000000000000000000000000000101 | inp_north0=00000000000000000000000000001100 | inp_north1=00000000000000000000000000001000 | inp_north2=00000000000000000000000000001111 | inp_north3=00000000000000000000000000001110 | result0=0000000000000000000000000000000000000000000000000000000011111011 | result1=0000000000000000000000000000000000000000000000000000000011010000 | result2=0000000000000000000000000000000000000000000000000000000010011100 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000100101111 | result5=0000000000000000000000000000000000000000000000000000000001111000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000001011010 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[140.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000001000 | inp_west8=00000000000000000000000000001001 | inp_west12=00000000000000000000000000001110 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000001100 | inp_north2=00000000000000000000000000000011 | inp_north3=00000000000000000000000000000011 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000100101000 | result2=0000000000000000000000000000000000000000000000000000000101000001 | result3=0000000000000000000000000000000000000000000000000000000010101000 | result4=0000000000000000000000000000000000000000000000000000000100101111 | result5=0000000000000000000000000000000000000000000000000000000011110000 | result6=0000000000000000000000000000000000000000000000000000000010011100 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000010101000 | result9=0000000000000000000000000000000000000000000000000000000001100100 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000101101 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[150.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000001000 | inp_west8=00000000000000000000000000001001 | inp_west12=00000000000000000000000000001110 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000001100 | inp_north2=00000000000000000000000000000011 | inp_north3=00000000000000000000000000000011 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000100101000 | result2=0000000000000000000000000000000000000000000000000000000101000001 | result3=0000000000000000000000000000000000000000000000000000000010101000 | result4=0000000000000000000000000000000000000000000000000000000100101111 | result5=0000000000000000000000000000000000000000000000000000000011110000 | result6=0000000000000000000000000000000000000000000000000000000010011100 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000010101000 | result9=0000000000000000000000000000000000000000000000000000000001100100 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000101101 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[160.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000110 | inp_west12=00000000000000000000000000001101 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000111 | inp_north3=00000000000000000000000000001011 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000110001000 | result2=0000000000000000000000000000000000000000000000000000000101100010 | result3=0000000000000000000000000000000000000000000000000000000011001001 | result4=0000000000000000000000000000000000000000000000000000000110001111 | result5=0000000000000000000000000000000000000000000000000000000100101000 | result6=0000000000000000000000000000000000000000000000000000000101111101 | result7=0000000000000000000000000000000000000000000000000000000011010010 | result8=0000000000000000000000000000000000000000000000000000000010101000 | result9=0000000000000000000000000000000000000000000000000000000010010100 | result10=0000000000000000000000000000000000000000000000000000000010000010 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000011100011 | result13=0000000000000000000000000000000000000000000000000000000000110010 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[170.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000110 | inp_west12=00000000000000000000000000001101 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000111 | inp_north3=00000000000000000000000000001011 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000110001000 | result2=0000000000000000000000000000000000000000000000000000000101100010 | result3=0000000000000000000000000000000000000000000000000000000011001001 | result4=0000000000000000000000000000000000000000000000000000000110001111 | result5=0000000000000000000000000000000000000000000000000000000100101000 | result6=0000000000000000000000000000000000000000000000000000000101111101 | result7=0000000000000000000000000000000000000000000000000000000011010010 | result8=0000000000000000000000000000000000000000000000000000000010101000 | result9=0000000000000000000000000000000000000000000000000000000010010100 | result10=0000000000000000000000000000000000000000000000000000000010000010 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000011100011 | result13=0000000000000000000000000000000000000000000000000000000000110010 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[180.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000010 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000001000 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000110001000 | result2=0000000000000000000000000000000000000000000000000000000110011010 | result3=0000000000000000000000000000000000000000000000000000000101000010 | result4=0000000000000000000000000000000000000000000000000000000110001111 | result5=0000000000000000000000000000000000000000000000000000000110001000 | result6=0000000000000000000000000000000000000000000000000000000110010010 | result7=0000000000000000000000000000000000000000000000000000000011100111 | result8=0000000000000000000000000000000000000000000000000000000011110000 | result9=0000000000000000000000000000000000000000000000000000000011011100 | result10=0000000000000000000000000000000000000000000000000000000011011100 | result11=0000000000000000000000000000000000000000000000000000000010001100 | result12=0000000000000000000000000000000000000000000000000000000011100011 | result13=0000000000000000000000000000000000000000000000000000000010100010 | result14=0000000000000000000000000000000000000000000000000000000001000001 | result15=0000000000000000000000000000000000000000000000000000000000000000
[190.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000010 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000001000 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000110001000 | result2=0000000000000000000000000000000000000000000000000000000110011010 | result3=0000000000000000000000000000000000000000000000000000000101000010 | result4=0000000000000000000000000000000000000000000000000000000110001111 | result5=0000000000000000000000000000000000000000000000000000000110001000 | result6=0000000000000000000000000000000000000000000000000000000110010010 | result7=0000000000000000000000000000000000000000000000000000000011100111 | result8=0000000000000000000000000000000000000000000000000000000011110000 | result9=0000000000000000000000000000000000000000000000000000000011011100 | result10=0000000000000000000000000000000000000000000000000000000011011100 | result11=0000000000000000000000000000000000000000000000000000000010001100 | result12=0000000000000000000000000000000000000000000000000000000011100011 | result13=0000000000000000000000000000000000000000000000000000000010100010 | result14=0000000000000000000000000000000000000000000000000000000001000001 | result15=0000000000000000000000000000000000000000000000000000000000000000
[200.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000110001000 | result2=0000000000000000000000000000000000000000000000000000000110011010 | result3=0000000000000000000000000000000000000000000000000000000110000010 | result4=0000000000000000000000000000000000000000000000000000000110001111 | result5=0000000000000000000000000000000000000000000000000000000110001000 | result6=0000000000000000000000000000000000000000000000000000000111001010 | result7=0000000000000000000000000000000000000000000000000000000100111111 | result8=0000000000000000000000000000000000000000000000000000000011110000 | result9=0000000000000000000000000000000000000000000000000000000100100100 | result10=0000000000000000000000000000000000000000000000000000000011110111 | result11=0000000000000000000000000000000000000000000000000000000010011110 | result12=0000000000000000000000000000000000000000000000000000000011111011 | result13=0000000000000000000000000000000000000000000000000000000100001010 | result14=0000000000000000000000000000000000000000000000000000000100010011 | result15=0000000000000000000000000000000000000000000000000000000001000110
[210.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000110001000 | result2=0000000000000000000000000000000000000000000000000000000110011010 | result3=0000000000000000000000000000000000000000000000000000000110000010 | result4=0000000000000000000000000000000000000000000000000000000110001111 | result5=0000000000000000000000000000000000000000000000000000000110001000 | result6=0000000000000000000000000000000000000000000000000000000111001010 | result7=0000000000000000000000000000000000000000000000000000000100111111 | result8=0000000000000000000000000000000000000000000000000000000011110000 | result9=0000000000000000000000000000000000000000000000000000000100100100 | result10=0000000000000000000000000000000000000000000000000000000011110111 | result11=0000000000000000000000000000000000000000000000000000000010011110 | result12=0000000000000000000000000000000000000000000000000000000011111011 | result13=0000000000000000000000000000000000000000000000000000000100001010 | result14=0000000000000000000000000000000000000000000000000000000100010011 | result15=0000000000000000000000000000000000000000000000000000000001000110
[220.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000110001000 | result2=0000000000000000000000000000000000000000000000000000000110011010 | result3=0000000000000000000000000000000000000000000000000000000110000010 | result4=0000000000000000000000000000000000000000000000000000000110001111 | result5=0000000000000000000000000000000000000000000000000000000110001000 | result6=0000000000000000000000000000000000000000000000000000000111001010 | result7=0000000000000000000000000000000000000000000000000000000100111111 | result8=0000000000000000000000000000000000000000000000000000000011110000 | result9=0000000000000000000000000000000000000000000000000000000100100100 | result10=0000000000000000000000000000000000000000000000000000000100100001 | result11=0000000000000000000000000000000000000000000000000000000100000001 | result12=0000000000000000000000000000000000000000000000000000000011111011 | result13=0000000000000000000000000000000000000000000000000000000100100010 | result14=0000000000000000000000000000000000000000000000000000000100111010 | result15=0000000000000000000000000000000000000000000000000000000001110000
[230.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000110001000 | result2=0000000000000000000000000000000000000000000000000000000110011010 | result3=0000000000000000000000000000000000000000000000000000000110000010 | result4=0000000000000000000000000000000000000000000000000000000110001111 | result5=0000000000000000000000000000000000000000000000000000000110001000 | result6=0000000000000000000000000000000000000000000000000000000111001010 | result7=0000000000000000000000000000000000000000000000000000000100111111 | result8=0000000000000000000000000000000000000000000000000000000011110000 | result9=0000000000000000000000000000000000000000000000000000000100100100 | result10=0000000000000000000000000000000000000000000000000000000100100001 | result11=0000000000000000000000000000000000000000000000000000000100000001 | result12=0000000000000000000000000000000000000000000000000000000011111011 | result13=0000000000000000000000000000000000000000000000000000000100100010 | result14=0000000000000000000000000000000000000000000000000000000100111010 | result15=0000000000000000000000000000000000000000000000000000000001110000
[240.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000110001000 | result2=0000000000000000000000000000000000000000000000000000000110011010 | result3=0000000000000000000000000000000000000000000000000000000110000010 | result4=0000000000000000000000000000000000000000000000000000000110001111 | result5=0000000000000000000000000000000000000000000000000000000110001000 | result6=0000000000000000000000000000000000000000000000000000000111001010 | result7=0000000000000000000000000000000000000000000000000000000100111111 | result8=0000000000000000000000000000000000000000000000000000000011110000 | result9=0000000000000000000000000000000000000000000000000000000100100100 | result10=0000000000000000000000000000000000000000000000000000000100100001 | result11=0000000000000000000000000000000000000000000000000000000100110001 | result12=0000000000000000000000000000000000000000000000000000000011111011 | result13=0000000000000000000000000000000000000000000000000000000100100010 | result14=0000000000000000000000000000000000000000000000000000000101001000 | result15=0000000000000000000000000000000000000000000000000000000011111111
[250.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000110001000 | result2=0000000000000000000000000000000000000000000000000000000110011010 | result3=0000000000000000000000000000000000000000000000000000000110000010 | result4=0000000000000000000000000000000000000000000000000000000110001111 | result5=0000000000000000000000000000000000000000000000000000000110001000 | result6=0000000000000000000000000000000000000000000000000000000111001010 | result7=0000000000000000000000000000000000000000000000000000000100111111 | result8=0000000000000000000000000000000000000000000000000000000011110000 | result9=0000000000000000000000000000000000000000000000000000000100100100 | result10=0000000000000000000000000000000000000000000000000000000100100001 | result11=0000000000000000000000000000000000000000000000000000000100110001 | result12=0000000000000000000000000000000000000000000000000000000011111011 | result13=0000000000000000000000000000000000000000000000000000000100100010 | result14=0000000000000000000000000000000000000000000000000000000101001000 | result15=0000000000000000000000000000000000000000000000000000000011111111
[260.0 ns] clk=1 | rst=0 | done=1 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000110001000 | result2=0000000000000000000000000000000000000000000000000000000110011010 | result3=0000000000000000000000000000000000000000000000000000000110000010 | result4=0000000000000000000000000000000000000000000000000000000110001111 | result5=0000000000000000000000000000000000000000000000000000000110001000 | result6=0000000000000000000000000000000000000000000000000000000111001010 | result7=0000000000000000000000000000000000000000000000000000000100111111 | result8=0000000000000000000000000000000000000000000000000000000011110000 | result9=0000000000000000000000000000000000000000000000000000000100100100 | result10=0000000000000000000000000000000000000000000000000000000100100001 | result11=0000000000000000000000000000000000000000000000000000000100110001 | result12=0000000000000000000000000000000000000000000000000000000011111011 | result13=0000000000000000000000000000000000000000000000000000000100100010 | result14=0000000000000000000000000000000000000000000000000000000101001000 | result15=0000000000000000000000000000000000000000000000000000000100001111
[270.0 ns] clk=0 | rst=0 | done=1 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000110001000 | result2=0000000000000000000000000000000000000000000000000000000110011010 | result3=0000000000000000000000000000000000000000000000000000000110000010 | result4=0000000000000000000000000000000000000000000000000000000110001111 | result5=0000000000000000000000000000000000000000000000000000000110001000 | result6=0000000000000000000000000000000000000000000000000000000111001010 | result7=0000000000000000000000000000000000000000000000000000000100111111 | result8=0000000000000000000000000000000000000000000000000000000011110000 | result9=0000000000000000000000000000000000000000000000000000000100100100 | result10=0000000000000000000000000000000000000000000000000000000100100001 | result11=0000000000000000000000000000000000000000000000000000000100110001 | result12=0000000000000000000000000000000000000000000000000000000011111011 | result13=0000000000000000000000000000000000000000000000000000000100100010 | result14=0000000000000000000000000000000000000000000000000000000101001000 | result15=0000000000000000000000000000000000000000000000000000000100001111
[280.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000101011011 | result1=0000000000000000000000000000000000000000000000000000000110001000 | result2=0000000000000000000000000000000000000000000000000000000110011010 | result3=0000000000000000000000000000000000000000000000000000000110000010 | result4=0000000000000000000000000000000000000000000000000000000110001111 | result5=0000000000000000000000000000000000000000000000000000000110001000 | result6=0000000000000000000000000000000000000000000000000000000111001010 | result7=0000000000000000000000000000000000000000000000000000000100111111 | result8=0000000000000000000000000000000000000000000000000000000011110000 | result9=0000000000000000000000000000000000000000000000000000000100100100 | result10=0000000000000000000000000000000000000000000000000000000100100001 | result11=0000000000000000000000000000000000000000000000000000000100110001 | result12=0000000000000000000000000000000000000000000000000000000011111011 | result13=0000000000000000000000000000000000000000000000000000000100100010 | result14=0000000000000000000000000000000000000000000000000000000101001000 | result15=0000000000000000000000000000000000000000000000000000000100001111
